id;kodeunit;namaunit;bulan;jumlah;tahun;created_at
301;10800;Fakultas Sains dan Teknologi;6;1023308199;2020;2023-09-18 10:27:44.483533
302;10800;Fakultas Sains dan Teknologi;7;1878791619;2020;2023-09-18 10:27:44.533271
303;10800;Fakultas Sains dan Teknologi;8;1116248090;2020;2023-09-18 10:27:44.583162
304;10800;Fakultas Sains dan Teknologi;9;2051522482;2020;2023-09-18 10:27:44.641815
305;10800;Fakultas Sains dan Teknologi;10;1644232284;2020;2023-09-18 10:27:44.699812
306;10800;Fakultas Sains dan Teknologi;11;1680719296;2020;2023-09-18 10:27:44.758468
307;10800;Fakultas Sains dan Teknologi;12;4260013603;2020;2023-09-18 10:27:44.80013
308;10900;Fakultas Kesehatan Masyarakat;1;444644806;2020;2023-09-18 10:27:44.841693
309;10900;Fakultas Kesehatan Masyarakat;2;860093110;2020;2023-09-18 10:27:44.917174
310;10900;Fakultas Kesehatan Masyarakat;3;1133699380;2020;2023-09-18 10:27:44.950223
311;10900;Fakultas Kesehatan Masyarakat;4;916872002;2020;2023-09-18 10:27:45.025333
312;10900;Fakultas Kesehatan Masyarakat;5;1080770335;2020;2023-09-18 10:27:45.16697
313;10900;Fakultas Kesehatan Masyarakat;6;742167878;2020;2023-09-18 10:27:45.208862
314;10900;Fakultas Kesehatan Masyarakat;7;644949210;2020;2023-09-18 10:27:45.242442
315;10900;Fakultas Kesehatan Masyarakat;8;717976836;2020;2023-09-18 10:27:45.275442
316;10900;Fakultas Kesehatan Masyarakat;9;1546001581;2020;2023-09-18 10:27:45.309031
317;10900;Fakultas Kesehatan Masyarakat;10;1573928683;2020;2023-09-18 10:27:45.425895
318;10900;Fakultas Kesehatan Masyarakat;11;2417104525;2020;2023-09-18 10:27:45.536105
319;10900;Fakultas Kesehatan Masyarakat;12;5388187919;2020;2023-09-18 10:27:45.576019
320;11000;Fakultas Psikologi;1;263347192;2020;2023-09-18 10:27:45.619304
321;11000;Fakultas Psikologi;2;494792252;2020;2023-09-18 10:27:45.684585
322;11000;Fakultas Psikologi;3;494252972;2020;2023-09-18 10:27:45.727861
323;11000;Fakultas Psikologi;4;417275625;2020;2023-09-18 10:27:45.768091
324;11000;Fakultas Psikologi;5;399643840;2020;2023-09-18 10:27:45.801398
325;11000;Fakultas Psikologi;6;650664265;2020;2023-09-18 10:27:45.834873
326;11000;Fakultas Psikologi;7;1072088005;2020;2023-09-18 10:27:45.868375
327;11000;Fakultas Psikologi;8;1048616096;2020;2023-09-18 10:27:45.910432
328;11000;Fakultas Psikologi;9;512417367;2020;2023-09-18 10:27:45.961184
329;11000;Fakultas Psikologi;10;434360241;2020;2023-09-18 10:27:46.017889
330;11000;Fakultas Psikologi;11;1148674890;2020;2023-09-18 10:27:46.059663
331;11000;Fakultas Psikologi;12;2126781211;2020;2023-09-18 10:27:46.092803
332;11100;Fakultas Ilmu Budaya;1;75433812;2020;2023-09-18 10:27:46.126308
333;11100;Fakultas Ilmu Budaya;2;398736241;2020;2023-09-18 10:27:46.159658
334;11100;Fakultas Ilmu Budaya;3;576737359;2020;2023-09-18 10:27:46.268166
335;11100;Fakultas Ilmu Budaya;4;292873635;2020;2023-09-18 10:27:46.317963
336;11100;Fakultas Ilmu Budaya;5;528822700;2020;2023-09-18 10:27:46.351267
337;11100;Fakultas Ilmu Budaya;6;785474402;2020;2023-09-18 10:27:46.394933
338;11100;Fakultas Ilmu Budaya;7;775220372;2020;2023-09-18 10:27:46.434809
339;11100;Fakultas Ilmu Budaya;8;939990544;2020;2023-09-18 10:27:46.543758
340;11100;Fakultas Ilmu Budaya;9;809030851;2020;2023-09-18 10:27:46.650341
341;11100;Fakultas Ilmu Budaya;10;609527988;2020;2023-09-18 10:27:46.688137
342;11100;Fakultas Ilmu Budaya;11;589245556;2020;2023-09-18 10:27:46.727342
343;11100;Fakultas Ilmu Budaya;12;2580894691;2020;2023-09-18 10:27:46.760669
344;11200;Fakultas Keperawatan;1;122581379;2020;2023-09-18 10:27:46.794193
345;11200;Fakultas Keperawatan;2;449640032;2020;2023-09-18 10:27:46.827491
346;11200;Fakultas Keperawatan;3;238266463;2020;2023-09-18 10:27:46.860875
347;11200;Fakultas Keperawatan;4;444387843;2020;2023-09-18 10:27:46.913161
348;11200;Fakultas Keperawatan;5;780129079;2020;2023-09-18 10:27:46.960893
349;11200;Fakultas Keperawatan;6;181545000;2020;2023-09-18 10:27:47.002692
350;11200;Fakultas Keperawatan;7;792271940;2020;2023-09-18 10:27:47.039142
351;11200;Fakultas Keperawatan;8;652055040;2020;2023-09-18 10:27:47.094591
352;11200;Fakultas Keperawatan;9;828864795;2020;2023-09-18 10:27:47.135024
353;11200;Fakultas Keperawatan;10;829612667;2020;2023-09-18 10:27:47.173128
354;11200;Fakultas Keperawatan;11;338528002;2020;2023-09-18 10:27:47.211552
355;11200;Fakultas Keperawatan;12;2831025185;2020;2023-09-18 10:27:47.244603
356;11300;Fakultas Perikanan dan Kelautan;1;66022769;2020;2023-09-18 10:27:47.331791
357;11300;Fakultas Perikanan dan Kelautan;2;213112725;2020;2023-09-18 10:27:47.373491
358;11300;Fakultas Perikanan dan Kelautan;3;383429419;2020;2023-09-18 10:27:47.411552
359;11300;Fakultas Perikanan dan Kelautan;4;461104600;2020;2023-09-18 10:27:47.461608
360;11300;Fakultas Perikanan dan Kelautan;5;458611387;2020;2023-09-18 10:27:47.495181
361;11300;Fakultas Perikanan dan Kelautan;6;440496542;2020;2023-09-18 10:27:47.545055
362;11300;Fakultas Perikanan dan Kelautan;7;119124940;2020;2023-09-18 10:27:47.578866
363;11300;Fakultas Perikanan dan Kelautan;8;430436191;2020;2023-09-18 10:27:47.612334
364;11300;Fakultas Perikanan dan Kelautan;9;759661845;2020;2023-09-18 10:27:47.661922
365;11300;Fakultas Perikanan dan Kelautan;10;484347122;2020;2023-09-18 10:27:47.695184
366;11300;Fakultas Perikanan dan Kelautan;11;199384459;2020;2023-09-18 10:27:47.728491
367;11300;Fakultas Perikanan dan Kelautan;12;1698742965;2020;2023-09-18 10:27:47.761977
368;11400;Program Pascasarjana;1;136450000;2020;2023-09-18 10:27:47.842645
369;11400;Program Pascasarjana;2;207471461;2020;2023-09-18 10:27:47.909567
370;11400;Program Pascasarjana;3;228252475;2020;2023-09-18 10:27:47.970897
371;11400;Program Pascasarjana;4;233809823;2020;2023-09-18 10:27:48.004252
372;11400;Program Pascasarjana;5;122916466;2020;2023-09-18 10:27:48.037853
373;11400;Program Pascasarjana;6;370534014;2020;2023-09-18 10:27:48.07068
374;11400;Program Pascasarjana;7;463523868;2020;2023-09-18 10:27:48.104446
375;11400;Program Pascasarjana;8;168694021;2020;2023-09-18 10:27:48.137912
376;11400;Program Pascasarjana;9;305148966;2020;2023-09-18 10:27:48.170793
377;11400;Program Pascasarjana;10;248098128;2020;2023-09-18 10:27:48.237944
378;11400;Program Pascasarjana;11;428602436;2020;2023-09-18 10:27:48.271098
379;11400;Program Pascasarjana;12;1566882702;2020;2023-09-18 10:27:48.304724
380;11500;Fakultas Vokasi;2;435208030;2020;2023-09-18 10:27:48.338004
381;11500;Fakultas Vokasi;3;982380164;2020;2023-09-18 10:27:48.371547
382;11500;Fakultas Vokasi;4;667042650;2020;2023-09-18 10:27:48.421379
383;11500;Fakultas Vokasi;5;1714721800;2020;2023-09-18 10:27:48.454412
384;11500;Fakultas Vokasi;6;278232000;2020;2023-09-18 10:27:48.488053
385;11500;Fakultas Vokasi;7;1310816947;2020;2023-09-18 10:27:48.519838
386;11500;Fakultas Vokasi;8;1784037705;2020;2023-09-18 10:27:48.56302
387;11500;Fakultas Vokasi;9;1355583083;2020;2023-09-18 10:27:48.59648
388;11500;Fakultas Vokasi;10;1366159772;2020;2023-09-18 10:27:48.646579
389;11500;Fakultas Vokasi;11;1587583234;2020;2023-09-18 10:27:48.713297
390;11500;Fakultas Vokasi;12;4248025371;2020;2023-09-18 10:27:48.746445
391;11600;Sekolah Ilmu Kesehatan dan Ilmu Alam (SIKIA);1;97270772;2020;2023-09-18 10:27:48.780003
392;11600;Sekolah Ilmu Kesehatan dan Ilmu Alam (SIKIA);2;383222629;2020;2023-09-18 10:27:48.813144
393;11600;Sekolah Ilmu Kesehatan dan Ilmu Alam (SIKIA);3;232295609;2020;2023-09-18 10:27:48.980429
394;11600;Sekolah Ilmu Kesehatan dan Ilmu Alam (SIKIA);4;312551807;2020;2023-09-18 10:27:49.036699
395;11600;Sekolah Ilmu Kesehatan dan Ilmu Alam (SIKIA);5;172761733;2020;2023-09-18 10:27:49.121679
396;11600;Sekolah Ilmu Kesehatan dan Ilmu Alam (SIKIA);6;328464350;2020;2023-09-18 10:27:49.163538
397;11600;Sekolah Ilmu Kesehatan dan Ilmu Alam (SIKIA);7;236974960;2020;2023-09-18 10:27:49.204896
398;11600;Sekolah Ilmu Kesehatan dan Ilmu Alam (SIKIA);8;626679090;2020;2023-09-18 10:27:49.271151
399;11600;Sekolah Ilmu Kesehatan dan Ilmu Alam (SIKIA);9;839488070;2020;2023-09-18 10:27:49.349885
400;11600;Sekolah Ilmu Kesehatan dan Ilmu Alam (SIKIA);10;740026333;2020;2023-09-18 10:27:49.480872
401;11600;Sekolah Ilmu Kesehatan dan Ilmu Alam (SIKIA);11;1207909618;2020;2023-09-18 10:27:49.530931
402;11600;Sekolah Ilmu Kesehatan dan Ilmu Alam (SIKIA);12;1282634515;2020;2023-09-18 10:27:49.564198
403;11700;Vokasi Keperawatan Lamongan;2;64269718;2020;2023-09-18 10:27:49.61423
404;11700;Vokasi Keperawatan Lamongan;3;38455000;2020;2023-09-18 10:27:49.647702
405;11700;Vokasi Keperawatan Lamongan;6;29807000;2020;2023-09-18 10:27:49.681236
406;11700;Vokasi Keperawatan Lamongan;7;56815850;2020;2023-09-18 10:27:49.71462
407;11700;Vokasi Keperawatan Lamongan;8;113300783;2020;2023-09-18 10:27:49.747837
408;11700;Vokasi Keperawatan Lamongan;9;69890000;2020;2023-09-18 10:27:49.781568
409;11700;Vokasi Keperawatan Lamongan;10;141968341;2020;2023-09-18 10:27:49.831713
410;11700;Vokasi Keperawatan Lamongan;11;65746067;2020;2023-09-18 10:27:49.889696
411;11700;Vokasi Keperawatan Lamongan;12;315371520;2020;2023-09-18 10:27:49.949566
412;11800;Vokasi Keperawatan Gresik;2;53208167;2020;2023-09-18 10:27:49.983055
413;11800;Vokasi Keperawatan Gresik;3;31825000;2020;2023-09-18 10:27:50.016502
414;11800;Vokasi Keperawatan Gresik;6;67014000;2020;2023-09-18 10:27:50.049694
415;11800;Vokasi Keperawatan Gresik;8;306347745;2020;2023-09-18 10:27:50.083313
416;11800;Vokasi Keperawatan Gresik;9;28720000;2020;2023-09-18 10:27:50.213272
417;11800;Vokasi Keperawatan Gresik;10;97562411;2020;2023-09-18 10:27:50.256588
418;11800;Vokasi Keperawatan Gresik;11;173859680;2020;2023-09-18 10:27:50.298498
419;11800;Vokasi Keperawatan Gresik;12;208859494;2020;2023-09-18 10:27:50.348398
420;11900;Fakultas Teknologi Maju dan Multidisiplin (FTMM);8;81557500;2020;2023-09-18 10:27:50.383956
421;11900;Fakultas Teknologi Maju dan Multidisiplin (FTMM);9;182087500;2020;2023-09-18 10:27:50.423616
422;11900;Fakultas Teknologi Maju dan Multidisiplin (FTMM);10;384660150;2020;2023-09-18 10:27:50.473597
423;11900;Fakultas Teknologi Maju dan Multidisiplin (FTMM);11;704786135;2020;2023-09-18 10:27:50.515458
424;11900;Fakultas Teknologi Maju dan Multidisiplin (FTMM);12;1850948541;2020;2023-09-18 10:27:50.565201
425;10100;Fakultas Kedokteran;1;96000000;2021;2023-09-18 10:28:00.796681
426;10100;Fakultas Kedokteran;2;1029821916;2021;2023-09-18 10:28:00.851424
427;10100;Fakultas Kedokteran;3;820072346;2021;2023-09-18 10:28:00.886949
428;10100;Fakultas Kedokteran;4;1405249260;2021;2023-09-18 10:28:00.917074
429;10100;Fakultas Kedokteran;5;1759427068;2021;2023-09-18 10:28:00.956677
430;10100;Fakultas Kedokteran;6;5404902095;2021;2023-09-18 10:28:01.02343
431;10100;Fakultas Kedokteran;7;1601796923;2021;2023-09-18 10:28:01.080662
432;10100;Fakultas Kedokteran;8;2060334993;2021;2023-09-18 10:28:01.125998
433;10100;Fakultas Kedokteran;9;3913354420;2021;2023-09-18 10:28:01.301174
434;10100;Fakultas Kedokteran;10;6499284852;2021;2023-09-18 10:28:01.344186
435;10100;Fakultas Kedokteran;11;3688634511;2021;2023-09-18 10:28:01.397457
436;10100;Fakultas Kedokteran;12;16051299664;2021;2023-09-18 10:28:01.639817
437;10200;Fakultas Kedokteran Gigi;1;66870854;2021;2023-09-18 10:28:01.700602
438;10200;Fakultas Kedokteran Gigi;2;420895450;2021;2023-09-18 10:28:01.774548
439;10200;Fakultas Kedokteran Gigi;3;952891488;2021;2023-09-18 10:28:01.847097
440;10200;Fakultas Kedokteran Gigi;4;1668696583;2021;2023-09-18 10:28:01.884415
441;10200;Fakultas Kedokteran Gigi;5;1512586168;2021;2023-09-18 10:28:02.031197
442;10200;Fakultas Kedokteran Gigi;6;1627976470;2021;2023-09-18 10:28:02.067711
443;10200;Fakultas Kedokteran Gigi;7;861898816;2021;2023-09-18 10:28:02.101081
592;11500;Fakultas Vokasi;7;708505611;2021;2023-09-18 10:28:10.885518
444;10200;Fakultas Kedokteran Gigi;8;1811855878;2021;2023-09-18 10:28:02.13448
445;10200;Fakultas Kedokteran Gigi;9;2124889476;2021;2023-09-18 10:28:02.168509
446;10200;Fakultas Kedokteran Gigi;10;1729392159;2021;2023-09-18 10:28:02.201785
447;10200;Fakultas Kedokteran Gigi;11;2533804551;2021;2023-09-18 10:28:02.251864
448;10200;Fakultas Kedokteran Gigi;12;5140442528;2021;2023-09-18 10:28:02.285092
449;10300;Fakultas Hukum;1;104998969;2021;2023-09-18 10:28:02.318511
450;10300;Fakultas Hukum;2;450740556;2021;2023-09-18 10:28:02.352217
451;10300;Fakultas Hukum;3;717546423;2021;2023-09-18 10:28:02.385319
452;10300;Fakultas Hukum;4;582095454;2021;2023-09-18 10:28:02.427023
453;10300;Fakultas Hukum;5;1192877208;2021;2023-09-18 10:28:02.461016
454;10300;Fakultas Hukum;6;678447388;2021;2023-09-18 10:28:02.493818
455;10300;Fakultas Hukum;7;915336386;2021;2023-09-18 10:28:02.527414
456;10300;Fakultas Hukum;8;1210874932;2021;2023-09-18 10:28:02.561049
457;10300;Fakultas Hukum;9;771207710;2021;2023-09-18 10:28:02.593962
458;10300;Fakultas Hukum;10;839000638;2021;2023-09-18 10:28:02.665206
459;10300;Fakultas Hukum;11;1211002026;2021;2023-09-18 10:28:02.851511
460;10300;Fakultas Hukum;12;2877805250;2021;2023-09-18 10:28:02.908306
461;10400;Fakultas Ekonomi dan Bisnis;1;54893000;2021;2023-09-18 10:28:02.93239
462;10400;Fakultas Ekonomi dan Bisnis;2;835146695;2021;2023-09-18 10:28:03.094726
463;10400;Fakultas Ekonomi dan Bisnis;3;1405021161;2021;2023-09-18 10:28:03.144168
464;10400;Fakultas Ekonomi dan Bisnis;4;1882813816;2021;2023-09-18 10:28:03.194105
465;10400;Fakultas Ekonomi dan Bisnis;5;1578850989;2021;2023-09-18 10:28:03.268087
466;10400;Fakultas Ekonomi dan Bisnis;6;3075074044;2021;2023-09-18 10:28:03.31968
467;10400;Fakultas Ekonomi dan Bisnis;7;2973012037;2021;2023-09-18 10:28:03.384161
468;10400;Fakultas Ekonomi dan Bisnis;8;2014274787;2021;2023-09-18 10:28:03.496881
469;10400;Fakultas Ekonomi dan Bisnis;9;1889375797;2021;2023-09-18 10:28:03.544273
470;10400;Fakultas Ekonomi dan Bisnis;10;2167370902;2021;2023-09-18 10:28:03.594903
471;10400;Fakultas Ekonomi dan Bisnis;11;3992488692;2021;2023-09-18 10:28:03.653294
472;10400;Fakultas Ekonomi dan Bisnis;12;8816292612;2021;2023-09-18 10:28:03.695098
473;10500;Fakultas Farmasi;1;46006000;2021;2023-09-18 10:28:03.753382
474;10500;Fakultas Farmasi;2;205160205;2021;2023-09-18 10:28:03.955141
475;10500;Fakultas Farmasi;3;350721158;2021;2023-09-18 10:28:04.10475
476;10500;Fakultas Farmasi;4;492738795;2021;2023-09-18 10:28:04.161966
477;10500;Fakultas Farmasi;5;294065349;2021;2023-09-18 10:28:04.211957
478;10500;Fakultas Farmasi;6;1200616614;2021;2023-09-18 10:28:04.245441
479;10500;Fakultas Farmasi;7;383709609;2021;2023-09-18 10:28:04.295302
480;10500;Fakultas Farmasi;8;946624114;2021;2023-09-18 10:28:04.328414
481;10500;Fakultas Farmasi;9;1150751425;2021;2023-09-18 10:28:04.36178
482;10500;Fakultas Farmasi;10;2034523041;2021;2023-09-18 10:28:04.395083
483;10500;Fakultas Farmasi;11;1294618803;2021;2023-09-18 10:28:04.455824
484;10500;Fakultas Farmasi;12;4634248936;2021;2023-09-18 10:28:04.503551
485;10600;Fakultas Kedokteran Hewan;1;176640282;2021;2023-09-18 10:28:04.537305
486;10600;Fakultas Kedokteran Hewan;2;538607946;2021;2023-09-18 10:28:04.763807
487;10600;Fakultas Kedokteran Hewan;3;389359907;2021;2023-09-18 10:28:04.896997
488;10600;Fakultas Kedokteran Hewan;4;579066908;2021;2023-09-18 10:28:04.954608
489;10600;Fakultas Kedokteran Hewan;5;246750918;2021;2023-09-18 10:28:05.187409
490;10600;Fakultas Kedokteran Hewan;6;1217600187;2021;2023-09-18 10:28:05.237708
491;10600;Fakultas Kedokteran Hewan;7;453739913;2021;2023-09-18 10:28:05.279722
492;10600;Fakultas Kedokteran Hewan;8;610620829;2021;2023-09-18 10:28:05.329205
493;10600;Fakultas Kedokteran Hewan;9;621426260;2021;2023-09-18 10:28:05.379219
494;10600;Fakultas Kedokteran Hewan;10;719862503;2021;2023-09-18 10:28:05.412685
495;10600;Fakultas Kedokteran Hewan;11;1216152298;2021;2023-09-18 10:28:05.462891
496;10600;Fakultas Kedokteran Hewan;12;3299625370;2021;2023-09-18 10:28:05.495934
497;10700;Fakultas Ilmu Sosial dan Ilmu Politik;1;53260800;2021;2023-09-18 10:28:05.529246
498;10700;Fakultas Ilmu Sosial dan Ilmu Politik;2;257449858;2021;2023-09-18 10:28:05.579634
499;10700;Fakultas Ilmu Sosial dan Ilmu Politik;3;237783530;2021;2023-09-18 10:28:05.613297
500;10700;Fakultas Ilmu Sosial dan Ilmu Politik;4;746536692;2021;2023-09-18 10:28:05.646574
501;10700;Fakultas Ilmu Sosial dan Ilmu Politik;5;529302588;2021;2023-09-18 10:28:05.679538
502;10700;Fakultas Ilmu Sosial dan Ilmu Politik;6;1195152350;2021;2023-09-18 10:28:05.712935
503;10700;Fakultas Ilmu Sosial dan Ilmu Politik;7;1082504759;2021;2023-09-18 10:28:05.746326
504;10700;Fakultas Ilmu Sosial dan Ilmu Politik;8;1517839830;2021;2023-09-18 10:28:05.79223
505;10700;Fakultas Ilmu Sosial dan Ilmu Politik;9;1651028720;2021;2023-09-18 10:28:05.829966
506;10700;Fakultas Ilmu Sosial dan Ilmu Politik;10;953501342;2021;2023-09-18 10:28:05.863252
507;10700;Fakultas Ilmu Sosial dan Ilmu Politik;11;1636828514;2021;2023-09-18 10:28:05.897133
508;10700;Fakultas Ilmu Sosial dan Ilmu Politik;12;5719493661;2021;2023-09-18 10:28:05.93031
509;10800;Fakultas Sains dan Teknologi;2;601995074;2021;2023-09-18 10:28:05.963718
510;10800;Fakultas Sains dan Teknologi;3;489679872;2021;2023-09-18 10:28:06.010148
511;10800;Fakultas Sains dan Teknologi;4;1181859880;2021;2023-09-18 10:28:06.047311
512;10800;Fakultas Sains dan Teknologi;5;1631292406;2021;2023-09-18 10:28:06.080524
513;10800;Fakultas Sains dan Teknologi;6;2790536547;2021;2023-09-18 10:28:06.121918
514;10800;Fakultas Sains dan Teknologi;7;733100145;2021;2023-09-18 10:28:06.197826
515;10800;Fakultas Sains dan Teknologi;8;1404198940;2021;2023-09-18 10:28:06.303911
516;10800;Fakultas Sains dan Teknologi;9;1206275956;2021;2023-09-18 10:28:06.339375
517;10800;Fakultas Sains dan Teknologi;10;757959849;2021;2023-09-18 10:28:06.436428
518;10800;Fakultas Sains dan Teknologi;11;1448378520;2021;2023-09-18 10:28:06.486425
519;10800;Fakultas Sains dan Teknologi;12;4261300116;2021;2023-09-18 10:28:06.522789
520;10900;Fakultas Kesehatan Masyarakat;1;66240000;2021;2023-09-18 10:28:06.555887
521;10900;Fakultas Kesehatan Masyarakat;2;327505321;2021;2023-09-18 10:28:06.589175
522;10900;Fakultas Kesehatan Masyarakat;3;232248051;2021;2023-09-18 10:28:06.63943
523;10900;Fakultas Kesehatan Masyarakat;4;644292447;2021;2023-09-18 10:28:06.681133
524;10900;Fakultas Kesehatan Masyarakat;5;621905007;2021;2023-09-18 10:28:06.756192
525;10900;Fakultas Kesehatan Masyarakat;6;1549224732;2021;2023-09-18 10:28:06.789275
526;10900;Fakultas Kesehatan Masyarakat;7;672197389;2021;2023-09-18 10:28:06.822743
527;10900;Fakultas Kesehatan Masyarakat;8;759735021;2021;2023-09-18 10:28:06.959614
528;10900;Fakultas Kesehatan Masyarakat;9;646055000;2021;2023-09-18 10:28:07.008858
529;10900;Fakultas Kesehatan Masyarakat;10;704081840;2021;2023-09-18 10:28:07.081633
530;10900;Fakultas Kesehatan Masyarakat;11;2377410667;2021;2023-09-18 10:28:07.114814
531;10900;Fakultas Kesehatan Masyarakat;12;4312668150;2021;2023-09-18 10:28:07.165013
532;11000;Fakultas Psikologi;1;252675000;2021;2023-09-18 10:28:07.398861
533;11000;Fakultas Psikologi;2;82080000;2021;2023-09-18 10:28:07.59868
534;11000;Fakultas Psikologi;3;278902047;2021;2023-09-18 10:28:07.723925
535;11000;Fakultas Psikologi;4;333241700;2021;2023-09-18 10:28:07.75715
536;11000;Fakultas Psikologi;5;333727128;2021;2023-09-18 10:28:07.824141
537;11000;Fakultas Psikologi;6;831484210;2021;2023-09-18 10:28:07.940443
538;11000;Fakultas Psikologi;7;574479050;2021;2023-09-18 10:28:07.999237
539;11000;Fakultas Psikologi;8;747275226;2021;2023-09-18 10:28:08.057313
540;11000;Fakultas Psikologi;9;734776855;2021;2023-09-18 10:28:08.107254
541;11000;Fakultas Psikologi;10;526400647;2021;2023-09-18 10:28:08.140443
542;11000;Fakultas Psikologi;11;971366581;2021;2023-09-18 10:28:08.174052
543;11000;Fakultas Psikologi;12;2535634952;2021;2023-09-18 10:28:08.207512
544;11100;Fakultas Ilmu Budaya;2;85623451;2021;2023-09-18 10:28:08.243487
545;11100;Fakultas Ilmu Budaya;3;181210882;2021;2023-09-18 10:28:08.275164
546;11100;Fakultas Ilmu Budaya;4;400129407;2021;2023-09-18 10:28:08.340729
547;11100;Fakultas Ilmu Budaya;5;253692581;2021;2023-09-18 10:28:08.390938
548;11100;Fakultas Ilmu Budaya;6;152656290;2021;2023-09-18 10:28:08.424403
549;11100;Fakultas Ilmu Budaya;7;615096342;2021;2023-09-18 10:28:08.457484
550;11100;Fakultas Ilmu Budaya;8;1192516225;2021;2023-09-18 10:28:08.499623
551;11100;Fakultas Ilmu Budaya;9;282819563;2021;2023-09-18 10:28:08.532843
552;11100;Fakultas Ilmu Budaya;10;623818562;2021;2023-09-18 10:28:08.566105
553;11100;Fakultas Ilmu Budaya;11;896363982;2021;2023-09-18 10:28:08.599648
554;11100;Fakultas Ilmu Budaya;12;2829182731;2021;2023-09-18 10:28:08.633307
555;11200;Fakultas Keperawatan;3;230087213;2021;2023-09-18 10:28:08.666141
556;11200;Fakultas Keperawatan;4;261138333;2021;2023-09-18 10:28:08.699759
557;11200;Fakultas Keperawatan;5;290431056;2021;2023-09-18 10:28:08.733058
558;11200;Fakultas Keperawatan;6;873870000;2021;2023-09-18 10:28:08.766245
559;11200;Fakultas Keperawatan;7;122285000;2021;2023-09-18 10:28:08.843597
560;11200;Fakultas Keperawatan;8;186754930;2021;2023-09-18 10:28:08.957231
561;11200;Fakultas Keperawatan;9;486195000;2021;2023-09-18 10:28:09.032251
562;11200;Fakultas Keperawatan;10;597160720;2021;2023-09-18 10:28:09.117178
563;11200;Fakultas Keperawatan;11;491240600;2021;2023-09-18 10:28:09.169426
